,Ind,Tru,No Sampled Ancestors Turnover,ident
14,0,26.34,26.4680117738,Non Sampled Ancestor Model
15,0,26.34,26.5512689933,Non Sampled Ancestor Model
16,0,26.34,26.4346538718,Non Sampled Ancestor Model
17,0,26.34,26.5391190866,Non Sampled Ancestor Model
18,0,26.34,26.5231263804,Non Sampled Ancestor Model
19,0,26.34,26.5337588216,Non Sampled Ancestor Model
20,0,26.34,26.5102626203,Non Sampled Ancestor Model
21,0,26.34,26.5217299801,Non Sampled Ancestor Model
22,0,26.34,26.5260071602,Non Sampled Ancestor Model
23,0,26.34,26.4937552838,Non Sampled Ancestor Model
24,0,26.34,26.5902998371,Non Sampled Ancestor Model
25,0,26.34,26.5191909803,Non Sampled Ancestor Model
26,0,26.34,26.5637595672,Non Sampled Ancestor Model
27,0,26.34,26.5095874078,Non Sampled Ancestor Model
28,0,26.34,26.4840814018,Non Sampled Ancestor Model
29,0,26.34,26.5047146464,Non Sampled Ancestor Model
30,0,26.34,26.5180382182,Non Sampled Ancestor Model
31,0,26.34,26.467820538,Non Sampled Ancestor Model
32,0,26.34,26.5016221237,Non Sampled Ancestor Model
33,0,26.34,26.4964673927,Non Sampled Ancestor Model
34,0,26.34,26.5133611837,Non Sampled Ancestor Model
35,0,26.34,26.4922993577,Non Sampled Ancestor Model
36,0,26.34,26.4898347367,Non Sampled Ancestor Model
37,0,26.34,26.4622823606,Non Sampled Ancestor Model
38,0,26.34,26.4844601434,Non Sampled Ancestor Model
39,0,26.34,26.4727419224,Non Sampled Ancestor Model
0,0,15.59,15.7697167426,Non Sampled Ancestor Model
1,0,15.59,16.6858132215,Non Sampled Ancestor Model
2,0,15.59,16.3535646844,Non Sampled Ancestor Model
3,0,15.59,16.0084336689,Non Sampled Ancestor Model
4,0,15.59,16.410050418,Non Sampled Ancestor Model
5,0,15.59,17.3369452726,Non Sampled Ancestor Model
6,0,15.59,19.1031358136,Non Sampled Ancestor Model
7,0,15.59,16.030923501,Non Sampled Ancestor Model
8,0,15.59,23.4594058569,Non Sampled Ancestor Model
9,0,15.59,43.5706050847,Non Sampled Ancestor Model
10,0,15.59,17.5926585188,Non Sampled Ancestor Model
11,0,15.59,16.0863283782,Non Sampled Ancestor Model
12,0,15.59,15.8235459955,Non Sampled Ancestor Model
13,0,15.59,39.8001606683,Non Sampled Ancestor Model
14,0,15.59,19.2851880781,Non Sampled Ancestor Model
15,0,15.59,15.9614138141,Non Sampled Ancestor Model
16,0,15.59,16.0305279842,Non Sampled Ancestor Model
17,0,15.59,16.4157155115,Non Sampled Ancestor Model
18,0,15.59,16.2827301188,Non Sampled Ancestor Model
19,0,15.59,34.0352903805,Non Sampled Ancestor Model
20,0,15.59,17.5011383711,Non Sampled Ancestor Model
21,0,15.59,15.7973130742,Non Sampled Ancestor Model
22,0,15.59,15.8317100808,Non Sampled Ancestor Model
23,0,15.59,24.2155995141,Non Sampled Ancestor Model
24,0,15.59,18.7584888879,Non Sampled Ancestor Model
25,0,15.59,16.0218366875,Non Sampled Ancestor Model
26,0,15.59,16.2253233694,Non Sampled Ancestor Model
27,0,15.59,16.1097521612,Non Sampled Ancestor Model
28,0,15.59,15.830720181,Non Sampled Ancestor Model
29,0,15.59,15.7207359717,Non Sampled Ancestor Model
30,0,15.59,15.8430988192,Non Sampled Ancestor Model
31,0,15.59,15.8314005407,Non Sampled Ancestor Model
32,0,15.59,15.8926674287,Non Sampled Ancestor Model
33,0,15.59,16.122045939,Non Sampled Ancestor Model
34,0,15.59,16.005385003,Non Sampled Ancestor Model
35,0,15.59,16.3167263723,Non Sampled Ancestor Model
36,0,15.59,16.778579246,Non Sampled Ancestor Model
37,0,15.59,15.9820933977,Non Sampled Ancestor Model
38,0,15.59,15.8750724709,Non Sampled Ancestor Model
39,0,15.59,16.0945948073,Non Sampled Ancestor Model
40,0,15.59,16.1315886582,Non Sampled Ancestor Model
41,0,15.59,15.9797564419,Non Sampled Ancestor Model
42,0,15.59,16.0396423531,Non Sampled Ancestor Model
43,0,15.59,15.9138123544,Non Sampled Ancestor Model
44,0,15.59,18.5817748716,Non Sampled Ancestor Model
45,0,15.59,16.2401203106,Non Sampled Ancestor Model
0,0,10.29,17.477788581,Non Sampled Ancestor Model
1,0,10.29,12.2960812892,Non Sampled Ancestor Model
2,0,10.29,28.1605252304,Non Sampled Ancestor Model
3,0,10.29,15.9583091811,Non Sampled Ancestor Model
4,0,10.29,12.6790929317,Non Sampled Ancestor Model
5,0,10.29,12.1881573582,Non Sampled Ancestor Model
6,0,10.29,17.3333333269,Non Sampled Ancestor Model
7,0,10.29,26.2585084506,Non Sampled Ancestor Model
8,0,10.29,18.0164420578,Non Sampled Ancestor Model
9,0,10.29,12.5820123261,Non Sampled Ancestor Model
10,0,10.29,13.0136690397,Non Sampled Ancestor Model
11,0,10.29,14.7145331087,Non Sampled Ancestor Model
12,0,10.29,13.4825747886,Non Sampled Ancestor Model
13,0,10.29,12.9446174869,Non Sampled Ancestor Model
14,0,10.29,12.3937378182,Non Sampled Ancestor Model
15,0,10.29,14.942410428,Non Sampled Ancestor Model
16,0,10.29,17.6106363643,Non Sampled Ancestor Model
17,0,10.29,12.4181432006,Non Sampled Ancestor Model
18,0,10.29,16.7927732493,Non Sampled Ancestor Model
19,0,10.29,16.8207588782,Non Sampled Ancestor Model
20,0,10.29,13.8622796171,Non Sampled Ancestor Model
21,0,10.29,15.4264545683,Non Sampled Ancestor Model
22,0,10.29,16.9462813815,Non Sampled Ancestor Model
23,0,10.29,16.4487107319,Non Sampled Ancestor Model
24,0,10.29,11.9972361355,Non Sampled Ancestor Model
25,0,10.29,15.842049031,Non Sampled Ancestor Model
26,0,10.29,16.9927149999,Non Sampled Ancestor Model
27,0,10.29,12.3428268626,Non Sampled Ancestor Model
28,0,10.29,26.6877473885,Non Sampled Ancestor Model
29,0,10.29,12.4359008871,Non Sampled Ancestor Model
30,0,10.29,11.8896702069,Non Sampled Ancestor Model
31,0,10.29,17.516184114,Non Sampled Ancestor Model
32,0,10.29,11.9107977996,Non Sampled Ancestor Model
33,0,10.29,16.8379611506,Non Sampled Ancestor Model
34,0,10.29,12.6254041012,Non Sampled Ancestor Model
35,0,10.29,17.5137655492,Non Sampled Ancestor Model
36,0,10.29,12.5628898119,Non Sampled Ancestor Model
37,0,10.29,13.5734317794,Non Sampled Ancestor Model
38,0,10.29,12.4056235257,Non Sampled Ancestor Model
39,0,10.29,15.1884057321,Non Sampled Ancestor Model
40,0,10.29,13.0750754471,Non Sampled Ancestor Model
41,0,10.29,17.550626161,Non Sampled Ancestor Model
42,0,10.29,12.633119496,Non Sampled Ancestor Model
43,0,10.29,15.3211350912,Non Sampled Ancestor Model
44,0,10.29,14.1546262929,Non Sampled Ancestor Model
45,0,10.29,15.236077207,Non Sampled Ancestor Model
46,0,10.29,12.2681204354,Non Sampled Ancestor Model
47,0,10.29,15.4390556873,Non Sampled Ancestor Model
48,0,10.29,12.497365953,Non Sampled Ancestor Model
49,0,10.29,30.2510563958,Non Sampled Ancestor Model
0,0,5.41,7.75974707847,Non Sampled Ancestor Model
1,0,5.41,9.34029426485,Non Sampled Ancestor Model
2,0,5.41,8.805477307,Non Sampled Ancestor Model
3,0,5.41,8.64732595458,Non Sampled Ancestor Model
4,0,5.41,8.2055163594,Non Sampled Ancestor Model
5,0,5.41,7.51916450318,Non Sampled Ancestor Model
6,0,5.41,9.71449472286,Non Sampled Ancestor Model
7,0,5.41,9.34263547649,Non Sampled Ancestor Model
8,0,5.41,10.2729978529,Non Sampled Ancestor Model
9,0,5.41,8.50198999077,Non Sampled Ancestor Model
10,0,5.41,9.02520154185,Non Sampled Ancestor Model
11,0,5.41,8.52021111414,Non Sampled Ancestor Model
12,0,5.41,9.79090453168,Non Sampled Ancestor Model
13,0,5.41,7.29939231762,Non Sampled Ancestor Model
14,0,5.41,7.34629710974,Non Sampled Ancestor Model
15,0,5.41,9.47651512215,Non Sampled Ancestor Model
16,0,5.41,9.22251369821,Non Sampled Ancestor Model
17,0,5.41,8.57403004324,Non Sampled Ancestor Model
18,0,5.41,7.38153932058,Non Sampled Ancestor Model
19,0,5.41,10.3475083599,Non Sampled Ancestor Model
20,0,5.41,10.2230788484,Non Sampled Ancestor Model
21,0,5.41,8.06992502347,Non Sampled Ancestor Model
22,0,5.41,7.83282880401,Non Sampled Ancestor Model
23,0,5.41,7.37258411866,Non Sampled Ancestor Model
24,0,5.41,8.94827987522,Non Sampled Ancestor Model
25,0,5.41,8.30237824403,Non Sampled Ancestor Model
26,0,5.41,8.8933940052,Non Sampled Ancestor Model
27,0,5.41,9.64354265512,Non Sampled Ancestor Model
28,0,5.41,8.12167603804,Non Sampled Ancestor Model
29,0,5.41,8.5403865899,Non Sampled Ancestor Model
30,0,5.41,7.18198113176,Non Sampled Ancestor Model
31,0,5.41,7.42942524477,Non Sampled Ancestor Model
32,0,5.41,8.93111757251,Non Sampled Ancestor Model
33,0,5.41,7.45735361275,Non Sampled Ancestor Model
34,0,5.41,9.27964968181,Non Sampled Ancestor Model
35,0,5.41,7.57894216113,Non Sampled Ancestor Model
36,0,5.41,8.68569841143,Non Sampled Ancestor Model
37,0,5.41,8.48245319637,Non Sampled Ancestor Model
38,0,5.41,8.80436430386,Non Sampled Ancestor Model
39,0,5.41,7.55770385523,Non Sampled Ancestor Model
40,0,5.41,9.34930006374,Non Sampled Ancestor Model
41,0,5.41,9.08742149633,Non Sampled Ancestor Model
42,0,5.41,8.87494424037,Non Sampled Ancestor Model
43,0,5.41,7.24463508519,Non Sampled Ancestor Model
44,0,5.41,7.57636986208,Non Sampled Ancestor Model
45,0,5.41,7.74646449015,Non Sampled Ancestor Model
46,0,5.41,8.23472597833,Non Sampled Ancestor Model
47,0,5.41,7.52776929562,Non Sampled Ancestor Model
48,0,5.41,9.06796266567,Non Sampled Ancestor Model
49,0,5.41,8.71919791775,Non Sampled Ancestor Model
0,0,30.96,30.497750469,Non Sampled Ancestor Model
1,0,30.96,30.6022414152,Non Sampled Ancestor Model
2,0,30.96,30.5076236671,Non Sampled Ancestor Model
3,0,30.96,30.4861400019,Non Sampled Ancestor Model
4,0,30.96,30.457519617,Non Sampled Ancestor Model
5,0,30.96,30.4827504855,Non Sampled Ancestor Model
6,0,30.96,30.5552444817,Non Sampled Ancestor Model
7,0,30.96,30.4925726226,Non Sampled Ancestor Model
8,0,30.96,30.4838366593,Non Sampled Ancestor Model
9,0,30.96,30.4688098231,Non Sampled Ancestor Model
10,0,30.96,30.4992820834,Non Sampled Ancestor Model
11,0,30.96,30.6046753701,Non Sampled Ancestor Model
12,0,30.96,30.5092513444,Non Sampled Ancestor Model
13,0,30.96,30.5140469462,Non Sampled Ancestor Model
14,0,30.96,30.4762897109,Non Sampled Ancestor Model
15,0,30.96,30.5696585978,Non Sampled Ancestor Model
16,0,30.96,30.5843524568,Non Sampled Ancestor Model
17,0,30.96,30.488034669,Non Sampled Ancestor Model
18,0,30.96,30.5023106997,Non Sampled Ancestor Model
19,0,30.96,30.4671673584,Non Sampled Ancestor Model
20,0,30.96,30.4616309002,Non Sampled Ancestor Model
21,0,30.96,30.4994932556,Non Sampled Ancestor Model
22,0,30.96,30.4324541878,Non Sampled Ancestor Model
23,0,30.96,30.5167385806,Non Sampled Ancestor Model
24,0,30.96,30.5899122131,Non Sampled Ancestor Model
25,0,30.96,30.561428331,Non Sampled Ancestor Model
26,0,30.96,30.4870409039,Non Sampled Ancestor Model
27,0,30.96,30.4773959672,Non Sampled Ancestor Model
28,0,30.96,30.4767337386,Non Sampled Ancestor Model
29,0,30.96,30.4717305043,Non Sampled Ancestor Model
30,0,30.96,30.5032435989,Non Sampled Ancestor Model
31,0,30.96,30.5555354314,Non Sampled Ancestor Model
32,0,30.96,30.4662818736,Non Sampled Ancestor Model
33,0,30.96,30.5308046865,Non Sampled Ancestor Model
34,0,30.96,30.5240499431,Non Sampled Ancestor Model
35,0,30.96,30.4759107629,Non Sampled Ancestor Model
36,0,30.96,30.5536309752,Non Sampled Ancestor Model
37,0,30.96,30.500942905,Non Sampled Ancestor Model
38,0,30.96,30.4703884501,Non Sampled Ancestor Model
39,0,30.96,30.5734117799,Non Sampled Ancestor Model
40,0,30.96,30.4558084138,Non Sampled Ancestor Model
41,0,30.96,30.4857944963,Non Sampled Ancestor Model
42,0,30.96,30.436633659,Non Sampled Ancestor Model
43,0,30.96,30.4769461532,Non Sampled Ancestor Model
44,0,30.96,30.5050718951,Non Sampled Ancestor Model
45,0,30.96,30.5181533405,Non Sampled Ancestor Model
46,0,30.96,30.5242949283,Non Sampled Ancestor Model
47,0,30.96,30.4747972538,Non Sampled Ancestor Model
48,0,30.96,30.4596562942,Non Sampled Ancestor Model
49,0,30.96,30.4802067531,Non Sampled Ancestor Model
0,0,6.62,12.9279840923,Non Sampled Ancestor Model
1,0,6.62,7.13812510843,Non Sampled Ancestor Model
2,0,6.62,17.531363455,Non Sampled Ancestor Model
3,0,6.62,7.06777709459,Non Sampled Ancestor Model
4,0,6.62,7.11195380102,Non Sampled Ancestor Model
5,0,6.62,7.3168720536,Non Sampled Ancestor Model
6,0,6.62,9.76075212805,Non Sampled Ancestor Model
7,0,6.62,7.14342573189,Non Sampled Ancestor Model
8,0,6.62,7.0039310062,Non Sampled Ancestor Model
9,0,6.62,7.10644690464,Non Sampled Ancestor Model
10,0,6.62,7.65953367747,Non Sampled Ancestor Model
11,0,6.62,7.11754818732,Non Sampled Ancestor Model
12,0,6.62,7.02125900672,Non Sampled Ancestor Model
13,0,6.62,13.982267118,Non Sampled Ancestor Model
14,0,6.62,7.05797405957,Non Sampled Ancestor Model
15,0,6.62,7.22799306931,Non Sampled Ancestor Model
16,0,6.62,7.12218168896,Non Sampled Ancestor Model
17,0,6.62,15.3981702356,Non Sampled Ancestor Model
18,0,6.62,13.9064909062,Non Sampled Ancestor Model
19,0,6.62,7.25274011243,Non Sampled Ancestor Model
20,0,6.62,14.0831020589,Non Sampled Ancestor Model
21,0,6.62,11.7367928654,Non Sampled Ancestor Model
22,0,6.62,7.04376677987,Non Sampled Ancestor Model
23,0,6.62,7.1970144171,Non Sampled Ancestor Model
24,0,6.62,7.05245984226,Non Sampled Ancestor Model
25,0,6.62,7.32014271659,Non Sampled Ancestor Model
26,0,6.62,7.01772638518,Non Sampled Ancestor Model
27,0,6.62,7.2119477224,Non Sampled Ancestor Model
28,0,6.62,7.40694479087,Non Sampled Ancestor Model
29,0,6.62,14.3712082847,Non Sampled Ancestor Model
30,0,6.62,7.17665977105,Non Sampled Ancestor Model
31,0,6.62,7.55415437703,Non Sampled Ancestor Model
32,0,6.62,13.1379455409,Non Sampled Ancestor Model
33,0,6.62,8.68315856869,Non Sampled Ancestor Model
34,0,6.62,7.64561774082,Non Sampled Ancestor Model
35,0,6.62,7.35976759639,Non Sampled Ancestor Model
36,0,6.62,7.49908872214,Non Sampled Ancestor Model
37,0,6.62,7.34901007858,Non Sampled Ancestor Model
38,0,6.62,7.23354911156,Non Sampled Ancestor Model
39,0,6.62,9.22306715853,Non Sampled Ancestor Model
40,0,6.62,8.45273964875,Non Sampled Ancestor Model
41,0,6.62,6.96015981308,Non Sampled Ancestor Model
42,0,6.62,7.15314690318,Non Sampled Ancestor Model
43,0,6.62,7.36986880829,Non Sampled Ancestor Model
44,0,6.62,9.96465054492,Non Sampled Ancestor Model
45,0,6.62,7.42230714317,Non Sampled Ancestor Model
46,0,6.62,7.80423138006,Non Sampled Ancestor Model
47,0,6.62,12.8357927051,Non Sampled Ancestor Model
48,0,6.62,7.37307638107,Non Sampled Ancestor Model
49,0,6.62,7.15758350968,Non Sampled Ancestor Model
50,0,6.62,7.20013845268,Non Sampled Ancestor Model
0,0,13.42,14.9184992853,Non Sampled Ancestor Model
1,0,13.42,16.5471533887,Non Sampled Ancestor Model
2,0,13.42,14.6940988361,Non Sampled Ancestor Model
3,0,13.42,14.2945923544,Non Sampled Ancestor Model
4,0,13.42,14.5827917552,Non Sampled Ancestor Model
5,0,13.42,15.7125153516,Non Sampled Ancestor Model
6,0,13.42,15.6884157836,Non Sampled Ancestor Model
7,0,13.42,14.5314605927,Non Sampled Ancestor Model
8,0,13.42,15.7508303974,Non Sampled Ancestor Model
9,0,13.42,15.4262594333,Non Sampled Ancestor Model
10,0,13.42,14.7524635072,Non Sampled Ancestor Model
11,0,13.42,14.6694444856,Non Sampled Ancestor Model
12,0,13.42,15.3321262386,Non Sampled Ancestor Model
13,0,13.42,15.0727487221,Non Sampled Ancestor Model
14,0,13.42,15.2802108034,Non Sampled Ancestor Model
15,0,13.42,15.1852296806,Non Sampled Ancestor Model
16,0,13.42,15.610963616,Non Sampled Ancestor Model
17,0,13.42,15.335489178,Non Sampled Ancestor Model
18,0,13.42,15.6829017421,Non Sampled Ancestor Model
19,0,13.42,14.7314437406,Non Sampled Ancestor Model
20,0,13.42,15.7889671487,Non Sampled Ancestor Model
21,0,13.42,15.4911919629,Non Sampled Ancestor Model
22,0,13.42,14.5204018955,Non Sampled Ancestor Model
23,0,13.42,15.4250411592,Non Sampled Ancestor Model
24,0,13.42,15.4512211503,Non Sampled Ancestor Model
25,0,13.42,15.8530902877,Non Sampled Ancestor Model
26,0,13.42,15.4860419459,Non Sampled Ancestor Model
27,0,13.42,15.5778462913,Non Sampled Ancestor Model
28,0,13.42,14.6128834546,Non Sampled Ancestor Model
29,0,13.42,15.7074548447,Non Sampled Ancestor Model
30,0,13.42,15.7261292838,Non Sampled Ancestor Model
31,0,13.42,14.6628869213,Non Sampled Ancestor Model
32,0,13.42,14.1640175138,Non Sampled Ancestor Model
33,0,13.42,14.1448444669,Non Sampled Ancestor Model
34,0,13.42,15.1831506204,Non Sampled Ancestor Model
35,0,13.42,14.2754347925,Non Sampled Ancestor Model
36,0,13.42,17.5024112651,Non Sampled Ancestor Model
37,0,13.42,15.6427079856,Non Sampled Ancestor Model
38,0,13.42,16.0610518096,Non Sampled Ancestor Model
39,0,13.42,15.5995985799,Non Sampled Ancestor Model
40,0,13.42,14.6750880363,Non Sampled Ancestor Model
41,0,13.42,14.5541555731,Non Sampled Ancestor Model
42,0,13.42,14.7378696766,Non Sampled Ancestor Model
43,0,13.42,15.3754178284,Non Sampled Ancestor Model
44,0,13.42,17.0845194824,Non Sampled Ancestor Model
45,0,13.42,15.4322514194,Non Sampled Ancestor Model
0,0,6.1,8.85595149944,Non Sampled Ancestor Model
1,0,6.1,8.68365472334,Non Sampled Ancestor Model
2,0,6.1,8.87940521015,Non Sampled Ancestor Model
3,0,6.1,8.55837654421,Non Sampled Ancestor Model
4,0,6.1,8.70576492771,Non Sampled Ancestor Model
5,0,6.1,8.26208934118,Non Sampled Ancestor Model
6,0,6.1,8.58477244034,Non Sampled Ancestor Model
7,0,6.1,8.49876185926,Non Sampled Ancestor Model
8,0,6.1,8.65401099331,Non Sampled Ancestor Model
9,0,6.1,8.80388643378,Non Sampled Ancestor Model
10,0,6.1,8.67564159525,Non Sampled Ancestor Model
11,0,6.1,8.81336255199,Non Sampled Ancestor Model
12,0,6.1,8.57860702762,Non Sampled Ancestor Model
13,0,6.1,8.12166183911,Non Sampled Ancestor Model
14,0,6.1,8.49510043129,Non Sampled Ancestor Model
15,0,6.1,8.50550260359,Non Sampled Ancestor Model
16,0,6.1,7.43966976276,Non Sampled Ancestor Model
17,0,6.1,8.71637566297,Non Sampled Ancestor Model
18,0,6.1,8.53031653009,Non Sampled Ancestor Model
19,0,6.1,8.64895252577,Non Sampled Ancestor Model
20,0,6.1,8.56757650633,Non Sampled Ancestor Model
21,0,6.1,8.81381347085,Non Sampled Ancestor Model
22,0,6.1,8.71859002575,Non Sampled Ancestor Model
23,0,6.1,8.13906802707,Non Sampled Ancestor Model
24,0,6.1,7.95627848943,Non Sampled Ancestor Model
25,0,6.1,8.70350983431,Non Sampled Ancestor Model
26,0,6.1,8.77802334433,Non Sampled Ancestor Model
27,0,6.1,8.62899803422,Non Sampled Ancestor Model
28,0,6.1,8.23093705978,Non Sampled Ancestor Model
29,0,6.1,8.82120483343,Non Sampled Ancestor Model
30,0,6.1,8.61866403113,Non Sampled Ancestor Model
31,0,6.1,8.82191138597,Non Sampled Ancestor Model
32,0,6.1,8.6025433231,Non Sampled Ancestor Model
33,0,6.1,8.49625404155,Non Sampled Ancestor Model
34,0,6.1,8.55307876341,Non Sampled Ancestor Model
35,0,6.1,8.75153599349,Non Sampled Ancestor Model
36,0,6.1,8.71127597129,Non Sampled Ancestor Model
37,0,6.1,8.46488435188,Non Sampled Ancestor Model
38,0,6.1,8.66149968611,Non Sampled Ancestor Model
39,0,6.1,8.702642152,Non Sampled Ancestor Model
40,0,6.1,8.09481584394,Non Sampled Ancestor Model
41,0,6.1,8.73539097191,Non Sampled Ancestor Model
42,0,6.1,8.03666321054,Non Sampled Ancestor Model
43,0,6.1,8.63267698058,Non Sampled Ancestor Model
44,0,6.1,8.69904453165,Non Sampled Ancestor Model
45,0,6.1,8.55859240324,Non Sampled Ancestor Model
46,0,6.1,8.61070473207,Non Sampled Ancestor Model
47,0,6.1,8.18366193714,Non Sampled Ancestor Model
48,0,6.1,8.59294893979,Non Sampled Ancestor Model
49,0,6.1,8.1146330312,Non Sampled Ancestor Model
0,0,3.6,7.1116052711,Non Sampled Ancestor Model
1,0,3.6,7.12579755011,Non Sampled Ancestor Model
2,0,3.6,7.04017283536,Non Sampled Ancestor Model
3,0,3.6,7.18527161325,Non Sampled Ancestor Model
4,0,3.6,6.88837743226,Non Sampled Ancestor Model
5,0,3.6,7.08975870167,Non Sampled Ancestor Model
6,0,3.6,6.88873069661,Non Sampled Ancestor Model
7,0,3.6,6.99957980692,Non Sampled Ancestor Model
8,0,3.6,6.94308459571,Non Sampled Ancestor Model
9,0,3.6,7.07021437282,Non Sampled Ancestor Model
10,0,3.6,7.15838824716,Non Sampled Ancestor Model
11,0,3.6,7.06292992265,Non Sampled Ancestor Model
12,0,3.6,7.04176144481,Non Sampled Ancestor Model
13,0,3.6,7.120539914,Non Sampled Ancestor Model
14,0,3.6,7.05787535111,Non Sampled Ancestor Model
15,0,3.6,7.0653522004,Non Sampled Ancestor Model
16,0,3.6,7.2650964932,Non Sampled Ancestor Model
17,0,3.6,6.78371218768,Non Sampled Ancestor Model
18,0,3.6,7.08459563659,Non Sampled Ancestor Model
19,0,3.6,7.21129040647,Non Sampled Ancestor Model
20,0,3.6,11.387969383,Non Sampled Ancestor Model
21,0,3.6,7.09249147141,Non Sampled Ancestor Model
22,0,3.6,7.18320802435,Non Sampled Ancestor Model
23,0,3.6,7.5066938797,Non Sampled Ancestor Model
24,0,3.6,7.07638023276,Non Sampled Ancestor Model
25,0,3.6,6.7909599899,Non Sampled Ancestor Model
26,0,3.6,7.16781393474,Non Sampled Ancestor Model
27,0,3.6,7.06628777703,Non Sampled Ancestor Model
28,0,3.6,7.31574324631,Non Sampled Ancestor Model
29,0,3.6,7.14105918222,Non Sampled Ancestor Model
30,0,3.6,7.11451637475,Non Sampled Ancestor Model
31,0,3.6,7.14732152953,Non Sampled Ancestor Model
32,0,3.6,7.17025435626,Non Sampled Ancestor Model
33,0,3.6,7.08214649068,Non Sampled Ancestor Model
34,0,3.6,7.08359841798,Non Sampled Ancestor Model
35,0,3.6,7.10963480094,Non Sampled Ancestor Model
36,0,3.6,7.10715251567,Non Sampled Ancestor Model
37,0,3.6,6.84422361969,Non Sampled Ancestor Model
38,0,3.6,7.22240680193,Non Sampled Ancestor Model
39,0,3.6,7.11993422216,Non Sampled Ancestor Model
40,0,3.6,6.83474719525,Non Sampled Ancestor Model
41,0,3.6,7.07038955204,Non Sampled Ancestor Model
42,0,3.6,7.0866931266,Non Sampled Ancestor Model
43,0,3.6,6.72954224459,Non Sampled Ancestor Model
44,0,3.6,7.43131278707,Non Sampled Ancestor Model
45,0,3.6,7.0407484262,Non Sampled Ancestor Model
46,0,3.6,7.14629022703,Non Sampled Ancestor Model
47,0,3.6,7.22285540179,Non Sampled Ancestor Model
48,0,3.6,7.05279474782,Non Sampled Ancestor Model
49,0,3.6,7.25837906098,Non Sampled Ancestor Model
